(0.1807872523485738, -6.38921239507797, -2.1427835081363065)
(0.1858577793773807, -6.291865115729822, -2.147578606680589)
(0.1909336000996486, -6.194709478409857, -2.1524379684368085)
(0.1960150201271695, -6.097747951485142, -2.157363594178873)
(0.2011023564535748, -6.00098294152307, -2.1623575306226828)
(0.2061959373799187, -5.9044167806714976, -2.167421867917885)
(0.21129610234136967, -5.808051712728838, -2.1725587364443637)
(0.2164032016165408, -5.711889877791489, -2.1777703028072977)
(0.22151759589826026, -5.61593329535894, -2.1830587649107454)
(0.22663965570146116, -5.520183845769575, -2.1884263459738964)
(0.23176976058028945, -5.42464324983329, -2.1938752873366827)
(0.23690829812260258, -5.329313046520363, -2.199407839881866)
(0.2420556626854438, -5.234194568559952, -2.2050262538789855)
(0.24721225383009793, -5.139288915796323, -2.210732767031408)
(0.25237847440954114, -5.044596926146882, -2.21652959048102)
(0.2575547282547868, -4.950119144003508, -2.2224188924956625)
(0.26274141739946494, -4.8558557859182345, -2.2284027795320105)
(0.2679389387740468, -4.761806703416423, -2.234483274331145)
(0.2731476802923209, -4.667971342785956, -2.2406622906654365)
(0.2783680162429284, -4.574348701700387, -2.2469416043134958)
(0.2836003018881159, -4.480937282548466, -2.2533228197947968)
(0.2888448671600266, -4.387735042362807, -2.2598073323472008)
(0.2941020093320333, -4.294739339268199, -2.2663962845795176)
(0.29937198452874153, -4.201946875406396, -2.2730905171772426)
(0.3046549979232506, -4.1093536363406145, -2.2798905129837013)
(0.3099511924543186, -4.016954827001471, -2.286796333721675)
(0.3152606358791135, -3.92474480430815, -2.2938075485630285)
(0.3205833059594957, -3.8327170066867033, -2.3009231536975894)
(0.3259190735614358, -3.7408638808133703, -2.308141481999117)
(0.33126768342849955, -3.649176806037136, -2.315460101838076)
(0.33662873237166796, -3.5576460170846356, -2.322875704050741)
(0.3420016445995471, -3.4662605258241777, -2.3303839760455025)
(0.34738564389586185, -3.3750080430661087, -2.337979462014242)
(0.3527797223355709, -3.2838749016058313, -2.3456554082238665)
(0.35818260521783546, -3.192845981974381, -2.3534035923968757)
(0.36359271188420905, -3.1019046426503993, -2.361214136255809)
(0.3690081120847098, -3.0110326568057046, -2.3690753004126917)
(0.3744264775537172, -2.9202101580025563, -2.3769732609387644)
(0.3798450284628834, -2.8294155976307214, -2.384891867160468)
(0.3852604744298823, -2.7386257172604793, -2.392812380504346)
(0.3906689497802003, -2.647815539485827, -2.4007131945649474)
(0.3960659427839158, -2.556958381229194, -2.4085695370051017)
(0.4014462186190021, -2.4660258938604405, -2.4163531544252654)
(0.4068037358444252, -2.3749881348311894, -2.4240319819645264)
(0.4121315561951479, -2.283813675818817, -2.431569800124875)
(0.4174217475292029, -2.192469752587534, -2.438925882144271)
(0.42266527975230167, -2.1009224618778446, -2.446054636180506)
(0.42785191350036605, -2.0091370105979816, -2.452905247600579)
(0.4329700812500342, -1.9170780223763735, -2.4594213277875276)
(0.43800676031663655, -1.8247099061042136, -2.4655405770620185)
(0.44294733684130416, -1.7319972904098504, -2.4711944705480193)
(0.4477754593015348, -1.6389055270137474, -2.4763079770653715)
(0.4524728792247115, -1.545401264552295, -2.4807993223805385)
(0.45701927555256233, -1.4514530926403493, -2.4845798093634963)
(0.4613920574150409, -1.3570322535110972, -2.4875537087596107)
(0.46556613790644596, -1.2621134152338256, -2.489618235365674)
(0.46951366900137415, -1.1666754956740726, -2.4906636253570515)
(0.47320372573277664, -1.070702518798318, -2.4905733312333176)
(0.4766019282292385, -0.9741844720485782, -2.489224350989226)
(0.47966999825932277, -0.8771181098409533, -2.4864877066938793)
(0.4823652742349447, -0.7795076022712758, -2.4822290820278674)
(0.48464027999910275, -0.681364836527141, -2.4763096117244108)
(0.48644260486642427, -0.5827089986070245, -2.468586771974396)
(0.4877156718375659, -0.4835647381493924, -2.458915213722018)
(0.48840146404633583, -0.38395777462646247, -2.4471471450086204)
(0.4884466301967179, -0.28390679089998544, -2.433131443433525)
(0.48781242529960833, -0.18341312340815558, -2.4167102520837807)
(0.48648517519893475, -0.08245917381856355, -2.3977124983092195)
(0.48448003068447415, 0.01896207237638415, -2.3759477436055363)
(0.4818342730533723, 0.12078367139766612, -2.3512094699706543)
(0.4785922228265501, 0.22282470637234172, -2.323292797830587)
(0.47478407497974146, 0.3248242172812897, -2.2920150003473756)
(0.4704099512713389, 0.426504683995605, -2.257223629749531)
(0.46544124488795313, 0.5276043459735599, -2.2187930166508427)
(0.45983338411336294, 0.6278775265371237, -2.176618405057365)
(0.45353805504717826, 0.727085298692634, -2.1306125778272698)
(0.446510321722036, 0.8249880030499438, -2.0807050307263184)
(0.43871161148566645, 0.9213413928641061, -2.026842514436528)
(0.4301105102986483, 1.0158953574949796, -1.968990072507066)
(0.4206826607870313, 1.1083941343014239, -1.9071321356132005)
(0.4104103912625055, 1.1985773355251492, -1.8412734845688823)
(0.39928232546662124, 1.2861814238616815, -1.7714400104843582)
(0.3872930492853603, 1.3709414400212205, -1.6976792486043397)
(0.37444284198262906, 1.452592871528064, -1.6200606815179481)
(0.3607374570286893, 1.530873594865997, -1.5386758151357012)
(0.346187933465243, 1.605525844922829, -1.4536380342472044)
(0.3308104209662623, 1.6762981774248975, -1.3650822463514276)
(0.31462600555473086, 1.7429473969051819, -1.2731643237724906)
(0.29766052660449305, 1.8052404272037128, -1.1780603551532962)
(0.2799443787954355, 1.8629561047429017, -1.0799657183377651)
(0.2615122950519981, 1.9158868774205255, -0.9790939874190799)
(0.24240310827507133, 1.9638403941895615, -0.8756756873433167)
(0.22265949099845284, 2.006640972374401, -0.7699569099175939)
(0.2023276730739839, 2.0441309315666385, -0.6621978053909268)
(0.1814571382037443, 2.076171784579466, -0.5526709639733081)
(0.1601003006621406, 2.102645277433399, -0.4416597017575924)
(0.13831216393758522, 2.123454271710058, -0.3294562655348042)
(0.11614996331197769, 2.138523463857458, -0.21635997097157533)
(0.09367279461585554, 2.1477999371745033, -0.10267528857140817)
(0.07094123157033314, 2.151253543261768, 0.011290108210843992)
(0.048016934270698586, 2.1488771107197193, 0.1252273183739801)
(0.024962251493816222, 2.14068647982646, 0.23882819798854668)
(0.001839819632224734, 2.126720362857575, 0.351787339715501)
(-0.02128783882023962, 2.1070400306443937, 0.4638040328793417)
(-0.044358714177252845, 2.0817288269267795, 0.5745841896934917)
(-0.06731170266750118, 2.0508915130640752, 0.683842223167764)
(-0.09008699038630419, 2.014653446742187, 0.7913028621641165)
(-0.11262642455566217, 1.9731595994714441, 0.8967028890294176)
(-0.13487386834726475, 1.9265734189194532, 0.9997927852498388)
(-0.15677553527571267, 1.87507554346968, 1.1003382706731692)
(-0.1782802988714215, 1.8188623778355482, 1.1981217220701252)
(-0.19933997297506897, 1.7581445400761062, 1.2929434571952312)
(-0.21990955752969046, 1.6931451919230067, 1.3846228711075088)
(-0.2399474441419175, 1.6240982658906111, 1.4729994123693047)
(-0.2594155748845509, 1.5512466041242843, 1.5579333879083046)
(-0.2782795467469666, 1.4748400252270906, 1.6393065868534793)
(-0.2965086527282128, 1.3951333362030467, 1.717022715587668)
(-0.3140758487527231, 1.3123843068545011, 1.7910076386351048)
(-0.33095763342265067, 1.2268516229319366, 1.8612094228308644)
(-0.3471338254897679, 1.1387928310681434, 1.9275981854388142)
(-0.36258722309687913, 1.0484622811362037, 1.9901657502496686)
(-0.37730313270925286, 0.9561090563616272, 2.0489251184957222)
(-0.3912687725911821, 0.861974850552371, 2.1039097618190836)
(-0.40447260480048147, 0.766291689394242, 2.1551727379203305)
(-0.4169037710409684, 0.6692792681614356, 2.2027856048576)
(-0.42855207274670537, 0.5711414407913701, 2.246837042453678)
(-0.4394094244530743, 0.4720610078016185, 2.2874309303131004)
(-0.4494743279848259, 0.3721916202675524, 2.3246833181335447)
(-0.4587608171947094, 0.2716466538178797, 2.358717308935418)
(-0.46731035564631257, 0.1704911279434569, 2.3896550333576743)
(-0.4751987985308752, 0.0687563997578983, 2.4176085558878215)
(-0.4825294663330386, -0.03350330879548615, 2.4426774127987327)
(-0.48941453502604293, -0.13614854934263138, 2.464960781477253)
(-0.4959525767664188, -0.2389643334953708, 2.484576794302004)
(-0.5022100589456712, -0.34173219027531715, 2.5016705174363594)
(-0.5082185805517201, -0.4442818186756152, 2.516406833203069)
(-0.5139869638135357, -0.5464970452229896, 2.5289590091971923)
(-0.5195153922439605, -0.6483022428774845, 2.5395005118480998)
(-0.524804142602618, -0.7496490731558141, 2.5482006969823368)
(-0.5298570602295853, -0.850507997569414, 2.555222779059758)
(-0.5346821022920908, -0.9508633643177177, 2.5607228383165266)
(-0.5392906935851116, -1.0507104556491451, 2.5648492644253587)
(-0.543696775747572, -1.150053505802529, 2.567742401854908)
(-0.5479159045513547, -1.2489041939609877, 2.5695343183527273)
(-0.5519645040653752, -1.3472803847274761, 2.570348673761553)
(-0.5558592886441576, -1.4452050171603037, 2.5703006823184036)
(-0.5596168313187736, -1.542705101720176, 2.5694971636951)
(-0.5632532505991894, -1.639810809824044, 2.568036676258191)
(-0.5667839900003898, -1.7365546509552872, 2.566009723818154)
(-0.5702236691500231, -1.8329707357313187, 2.5634990255362466)
(-0.573585989787803, -1.929094123801793, 2.5605798378411517)
(-0.5768836836704353, -2.024960254719065, 2.5573203170820364)
(-0.5801284922959837, -2.120604458817598, 2.5537819120493874)
(-0.5833311705846047, -2.216061544045022, 2.5500197762727304)
(-0.5865015083524654, -2.311365453773268, 2.5460831910208763)
(-0.5896483647243473, -2.4065489899454064, 2.5420159910778874)
(-0.5927797116502258, -2.5016435954902643, 2.537856986563115)
(-0.595902683495498, -2.596679189743201, 2.5336403752442127)
(-0.599023630317197, -2.6916840506154776, 2.5293961409134136)
(-0.6021481729564627, -2.786684737419791, 2.5251504344298024)
(-0.6052812584981931, -2.8817060485486894, 2.5209259349557698)
(-0.6084272149913578, -2.976771008581514, 2.5167421897255307)
(-0.6115898046028404, -3.0719008798335965, 2.512615931375951)
(-0.6147722746047883, -3.1671151938328217, 2.5085613724485123)
(-0.617977405779513, -3.2624317986919547, 2.504590477143223)
(-0.6212075579735169, -3.3578669188238095, 2.5007132107801433)
(-0.624464712649874, -3.4534352239075012, 2.496937767712698)
(-0.6277505123804423, -3.549149904448693, 2.4932707786501918)
(-0.6310662972905704, -3.6450227516791425, 2.4897174984960984)
(-0.6344131385228382, -3.741064239907122, 2.486281975904101)
(-0.637791868825998, -3.837283609759294, 2.4829672058052843)
(-0.6412031104030627, -3.9336889510462405, 2.479775266175949)
(-0.6446473001711202, -4.030287284239285, 2.476707440303819)
(-0.648124712596473, -4.127084639767554, 2.4737643257776654)
(-0.6516354802739263, -4.224086134533879, 2.470945931376933)
(-0.655179612419468, -4.321296045208908, 2.4682517629787184)
(-0.658757011443195, -4.418717877997566, 2.465680899532996)
(-0.6623674877636303, -4.516354434683847, 2.463232060086497)
(-0.666010773017654, -4.614207874851437, 2.4609036627636005)
(-0.6696865318120724, -4.712279774251622, 2.4586938765405795)
(-0.673394372153613, -4.810571179348833, 2.456600666579366)
(-0.6771338546849054, -4.9090826581201075, 2.4546218338192833)
(-0.680904500844445, -5.007814347219779, 2.452755049460923)
(-0.6847058000593336, -5.106765995646712, 2.450997884915878)
(-0.6885372160702916, -5.205937005069714, 2.4493478377395745)
(-0.69239819247998, -5.305326466978941, 2.4478023540122598)
(-0.696288157607359, -5.40493319683824, 2.4463588475850755)
(-0.7002065287231288, -5.504755765416403, 2.4450147165641476)
(-0.7041527157340792, -5.604792527475239, 2.4437673573655614)
(-0.7081261243775443, -5.705041647989629, 2.4426141766376728)
(-0.7121261589811696, -5.805501126070281, 2.441552601314335)
(-0.7161522248373015, -5.906168816753953, 2.4405800870329775)
(-0.7202037302365473, -6.007042450818849, 2.439694125124846)
(-0.7242800882001005, -6.108119652775416, 2.4388922483607995)
(-0.728380717946353, -6.209397957174604, 2.4381720356147465)
(-0.7325050461235548, -6.310874823367434, 2.4375311155877295)
(-0.7366525078366178, -6.412547648841482, 2.436967169718669)
(-0.7408225474933138, -6.514413781251603, 2.4364779343926855)
(-0.7450146194922209, -6.616470529254329, 2.436061202544504)
(-0.7492281887721183, -6.7187151722475384, 2.4357148247425453)
(-0.7534627312406263, -6.821144969109667, 2.435436709828791)
(-0.7577177340976955, -6.923757166025576, 2.4352248251801267)
(-0.7619926960675008, -7.026549003479614, 2.435077196648711)
(-0.7662871275513888, -7.129517722489978, 2.4349919082315736)
(-0.7706005507123729, -7.232660570152631, 2.434967101513295)
(-0.7749324995007493, -7.335974804557524, 2.435000974919881)
(-0.7792825196294758, -7.439457699134637, 2.43509178281708)
(-0.7836501685063567, -7.543106546482616, 2.4352378344818884)
(-0.7880350151299501, -7.646918661728298, 2.4354374929722766)
(-0.7924366399545362, -7.750891385461333, 2.4356891739166557)
(-0.7968546347295826, -7.855022086284309, 2.4359913442417556)
(-0.8012886023177345, -7.959308163015215, 2.436342520854902)
(-0.805738156495446, -8.063747046575989, 2.436741269294442)
(-0.8102029217395726, -8.168336201597775, 2.437186202360105)
(-0.8146825330027443, -8.273073127770903, 2.4376759787332634)
(-0.8191766354801978, -8.37795536096509, 2.4382093015956414)
(-0.8236848843703498, -8.482980474142979, 2.438784917253567)
(-0.8282069446308348, -8.588146078088208, 2.4394016137738626)
(-0.8327424907318116, -8.693449821967107, 2.440058219636317)
(-0.8372912064080296, -8.798889393741485, 2.4407536024069016)
(-0.8418527844106662, -8.904462520448352, 2.4414866674350972)
(-0.8464269262601856, -9.010166968360892, 2.442256356578069)
(-0.8510133420011226, -9.116000543043764, 2.4430616469538093)
(-0.855611749959281, -9.221961089314501, 2.4439015497249423)
(-0.8602218765023445, -9.32804649112179, 2.4447751089144147)
(-0.8648434558040933, -9.434254671350216, 2.4456814002539877)
(-0.8694762296129388, -9.540583591560369, 2.4466195300660436)
(-0.8741199470248792, -9.647031251672145, 2.4475886341790694)
(-0.8787743642613595, -9.75359568959851, 2.4485878768769016)
(-0.8834392444521396, -9.86027498083613, 2.4496164498815953)
(-0.8881143574233299, -9.967067238018783, 2.450673571369697)
(-0.8927994794907935, -10.073970610438758, 2.4517584850215233)
(-0.8974943932589088, -10.180983283541098, 2.452870459102905)
(-0.9021988874247868, -10.288103478394856, 2.4540087855788904)
(-0.9069127565879206, -10.395329451145294, 2.455172779258658)
(-0.9116358010653454, -10.502659492450459, 2.456361776970964)
(-0.9163678267120282, -10.61009192690523, 2.457575136769392)
(-0.9211086447468289, -10.717625112455613, 2.458812237166551)
(-0.9258580715835744, -10.825257439805824, 2.4600724763964235)
(-0.9306159286674348, -10.932987331820316, 2.4613552717040768)
(-0.9353820423162883, -11.040813242922763, 2.4626600586618004)
(-0.9401562435673195, -11.14873365849378, 2.4639862905109213)
(-0.9449383680282665, -11.25674709426893, 2.4653334375283835)
(-0.9497282557336343, -11.364852095738396, 2.466700986417297)
(-0.954525751005456, -11.473047237549565, 2.468088439720596)
(-0.959330702318766, -11.581331122913603, 2.469495315257002)
(-0.9641429621713262, -11.689702383016948, 2.470921145578515)
(-0.9689623869578103, -11.79815967643856, 2.472365477448615)
(-0.9737888368480854, -11.906701688573655, 2.4738278713404274)
(-0.9786221756695581, -12.01532713106456, 2.475307900954084)
(-0.983462270793535, -12.124034741239141, 2.4768051527525956)
(-0.9883089930253224, -12.232823281557375, 2.478319225515474)
(-0.9931622164981041, -12.341691539066366, 2.479849729909477)
(-0.9980218185702852, -12.45063832486414, 2.4813962880757727)
(-1.0028876797264388, -12.559662473572528, 2.4829585332328965)
(-1.0077596834814502, -12.668762842819234, 2.484536109294904)
(-1.0126377162880922, -12.777938312729415, 2.486128670504051)
(-1.0175216674475318, -12.887187785426706, 2.487735881077522)
(-1.0224114290230326, -12.99651018454394, 2.489357414867588)
(-1.0273068957564018, -13.105904454743513, 2.4909929550346614)
(-1.0322079649874467, -13.215369561247442, 2.4926421937327556)
(-1.03711453657604, -13.324904489377127, 2.494304831806838)
(-1.0420265128268094, -13.434508244102755, 2.4959805785016083)
(-1.0469437984164183, -13.544179849602338, 2.4976691511812357)
(-1.051866300323265, -13.653918348830288, 2.499370275059636)
(-1.056793927759558, -13.763722803095442, 2.5010836829408105)
(-1.061726592105619, -13.873592291648494, 2.5028091149689295)
(-1.0666642068464507, -13.983525911278633, 2.5045463183876846)
(-1.071606687510385, -14.09352277591937, 2.5062950473085976)
(-1.0765539516098053, -14.203582016263347, 2.508055062487886)
(-1.0815059185837703, -14.313702779386015, 2.5098261311115793)
(-1.0864625097426233, -14.4238842283781, 2.511608026588498)
(-1.0914236482143966, -14.534125541986596, 2.51340052835087)
(-1.096389258892927, -14.644425914264236, 2.5152034216621932)
(-1.1013592683877527, -14.754784554227221, 2.5170164974320857)
(-1.1063336049756862, -14.8652006855211, 2.518839552037883)
(-1.1113121985538261, -14.975673546094592, 2.520672387152657)
(-1.1162949805942255, -15.08620238788123, 2.5225148095793983)
(-1.1212818841000098, -15.196786476488654, 2.5243666310912283)
(-1.126272843562857, -15.307425090895363, 2.5262276682772273)
(-1.1312677949219012, -15.418117523154821, 2.5280977423937996)
(-1.1362666755239348, -15.528863078106701, 2.5299766792213187)
(-1.1412694240849113, -15.639661073095127, 2.531864308925799)
(-1.146275980652677, -15.750510837693778, 2.533760465925456)
(-1.1512862865707603, -15.861411713437676, 2.5356649887619205)
(-1.1563002844435606, -15.972363053561484, 2.5375777199760106)
(-1.1613179181024085, -16.083364222744187, 2.5394985059877353)
(-1.1663391325727641, -16.19441459685999, 2.5414271969805076)
(-1.1713638740425274, -16.305513562735317, 2.5433636467893415)
(-1.1763920898311822, -16.416660517911726, 2.5453077127928747)
(-1.1814237283600633, -16.52785487041456, 2.5472592558090974)
(-1.186458739123411, -16.63909603852733, 2.5492181399946343)
(-1.1914970726603384, -16.75038345057149, 2.551184232747431)
(-1.1965386805277616, -16.861716544691667, 2.5531574046127155)
(-1.201583515274109, -16.973094768646074, 2.555137529192179)
(-1.206631530413722, -17.084517579602032, 2.5571244830561164)
(-1.2116826804021985, -17.195984443936442, 2.5591181456585814)
(-1.2167369206123066, -17.30749483704116, 2.5611183992552715)
(-1.2217942073108712, -17.419048243132977, 2.5631251288242365)
(-1.2268544976361047, -17.530644155068334, 2.565138221989069)
(-1.2319177495757343, -17.64228207416243, 2.5671575689447623)
(-1.2369839219457908, -17.753961510012694, 2.5691830623858296)
(-1.2420529743699218, -17.865681980326585, 2.5712145974369003)
(-1.2471248672595083, -17.977443010753426, 2.5732520715854736)
(-1.2521995617941277, -18.089244134720428, 2.5752953846168847)
(-1.2572770199027872, -18.201084893272444, 2.5773444385513473)
(-1.2623572042456792, -18.312964834915736, 2.579399137583008)
(-1.2674400781961819, -18.424883515465385, 2.5814593880209182)
(-1.2725256058238794, -18.53684049789636, 2.5835250982319327)
(-1.2776137518776507, -18.6488353521981, 2.5855961785853356)
(-1.2827044817694786, -18.76086765523262, 2.5876725413992907)
(-1.2877977615585332, -18.872936990595854, 2.5897541008888996)
(-1.2928935579358987, -18.985042948482363, 2.591840773115914)
(-1.2979918382095648, -19.097185125553263, 2.5939324759399662)
(-1.303092570290078, -19.20936312480712, 2.596029128971381)
(-1.3081957226762135, -19.321576555453987, 2.5981306535253648)
(-1.3133012644414457, -19.433825032792384, 2.6002369725776604)
(-1.3184091652205978, -19.54610817808904, 2.6023480107214865)
(-1.3235193951967852, -19.658425618461575, 2.6044636941258275)
(-1.328631925088956, -19.770776986763796, 2.606583950494992)
(-1.333746726139499, -19.88316192147371, 2.6087087090293903)
(-1.3388637701025148, -19.995580066584065, 2.6108379003874265)
(-1.3439830292319777, -20.108031071495482, 2.6129714566486313)
(-1.3491044762706714, -20.220514590911964, 2.615109311277787)
(-1.3542280844391055, -20.33303028473884, 2.617251399090202)
(-1.3593538274248727, -20.445577817983043, 2.6193976562179317)
(-1.3644816793722783, -20.558156860655604, 2.6215480200770633)
(-1.3696116148721802, -20.670767087676438, 2.6237024293359044)
(-1.374743608952211, -20.783408178781205, 2.625860823884146)
(-1.379877637067092, -20.896079818430334, 2.628023144802833)
(-1.385013675089397, -21.008781695720046, 2.6301893343353218)
(-1.3901516993004148, -21.1215135042954, 2.632359335858967)
(-1.3952916863813047, -21.234274942265273, 2.6345330938577023)
(-1.4004336134045063, -21.347065712119242, 2.6367105538953144)
(-1.4055774578252573, -21.459885520646285, 2.638891662589567)
(-1.4107231974735712, -21.57273407885532, 2.6410763675869933)
(-1.4158708105461233, -21.685611101897464, 2.6432646175384122)
(-1.4210202755985724, -21.798516308990052, 2.6454563620751674)
(-1.4261715715379446, -21.911449423342283, 2.6476515517859833)
(-1.4313246776152786, -22.024410172082455, 2.649850138194469)
(-1.436479573418425, -22.137398286186894, 2.652052073737284)
(-1.4416362388651045, -22.25041350041035, 2.6542573117428607)
(-1.4467946541958963, -22.36345555321791, 2.6564658064107483)
(-1.4519547999678348, -22.47652418671838, 2.6586775127915048)
(-1.4571166570477576, -22.589619146599144, 2.6608923867671215)
(-1.462280206605943, -22.702740182062367, 2.6631103850320073)
(-1.4674454301099262, -22.815887045762583, 2.665331465074472)
(-1.472612309318722, -22.929059493745648, 2.667555585158717)
(-1.4777808262765786, -23.042257285388914, 2.6697827043072935)
(-1.4829509633075306, -23.155480183342746, 2.6720127822840443)
(-1.4881227030096162, -23.268727953473253, 2.6742457795775008)
(-1.4932960282495267, -23.38200036480619, 2.6764816573846906)
(-1.4984709221572454, -23.495297189472097, 2.6787203775954285)
(-1.5036473681208526, -23.60861820265253, 2.6809619027769473)
(-1.508825349781339, -23.721963182527457, 2.6832061961589857)
(-1.5140048510279074, -23.835331910223697, 2.6854532216192757)
(-1.5191858559929103, -23.9487241697645, 2.6877029436693505)
(-1.5243683490471198, -24.062139748020112, 2.6899553274407686)
(-1.5295523147952728, -24.17557843465935, 2.6922103386716443)
(-1.5347377380714227, -24.289040022102217, 2.6944679436935908)
(-1.539924603934586, -24.402524305473495, 2.696728109418942)
(-1.5451128976645183, -24.516031082557173, 2.69899080332832)
(-1.5503026047573367, -24.629560153751957, 2.701255993458501)
(-1.5554937109216638, -24.74311132202755, 2.7035236483906346)
(-1.5606862020743868, -24.856684392881924, 2.705793737238711)
(-1.5658800643368582, -24.970279174299364, 2.708066229638328)
(-1.5710752840310829, -25.083895476709376, 2.7103410957357776)
(-1.5762718476759567, -25.197533112946477, 2.7126183061773057)
(-1.5814697419834678, -25.311191898210673, 2.7148978320987713)
(-1.5866689538554357, -25.424871650028862, 2.717179645115464)
(-1.5918694703797227, -25.538572188216882, 2.7194637173121956)
(-1.597071278826932, -25.652293334842355, 2.7217500212336496)
(-1.6022743666471855, -25.76603491418826, 2.724038529874981)
(-1.60747872146661, -25.879796752717258, 2.7263292166725925)
(-1.612684331084337, -25.993578679036624, 2.728622055495158)
(-1.6178911834693572, -26.10738052386395, 2.730917020634889)
(-1.6230992667573854, -26.221202119993475, 2.7332140867989634)
(-1.6283085692479171, -26.335043302263085, 2.7355132291012203)
(-1.633519079401315, -26.4489039075219, 2.7378144230540236)
(-1.6387307858359836, -26.562783774598554, 2.74011764456023)
(-1.643943677325468, -26.676682744270064, 2.7424228699055533)
(-1.6491577427958268, -26.790600659231227, 2.744730075750901)
(-1.6543729713229658, -26.904537364064716, 2.7470392391250207)
(-1.6595893521297884, -27.018492705211653, 2.7493503374172525)
(-1.664806874583992, -27.132466530942757, 2.7516633483704767)
(-1.6700255281952279, -27.246458691330094, 2.7539782500742622)
(-1.6752453026128695, -27.36046903821926, 2.7562950209580372)
(-1.6804661876234668, -27.47449742520218, 2.758613639784645)
(-1.6856881731485092, -27.58854370759034, 2.7609340856438145)
(-1.6909112492420733, -27.70260774238856, 2.7632563379459283)
(-1.6961354060884446, -27.816689388269303, 2.765580376415872)
(-1.7013606339999836, -27.930788505547305, 2.7679061810870706)
(-1.7065869234151496, -28.04490495615487, 2.770233732295598)
(-1.7118142648960728, -28.15903860361744, 2.7725630106744523)
(-1.7170426491267192, -28.27318931302974, 2.774893997147984)
(-1.7222720669106262, -28.387356951032302, 2.7772266729263886)
(-1.7275025091692227, -28.50154138578844, 2.779561019500414)
(-1.7327339669395052, -28.615742486961604, 2.781897018636048)
(-1.737966431372437, -28.72996012569319, 2.784234652369494)
(-1.7431998937307878, -28.84419417458075, 2.786573903002108)
(-1.7484343453877396, -28.95844450765654, 2.7889147530955345)
(-1.7536697778245178, -29.072711000366507, 2.7912571854669133)
(-1.7589061826290076, -29.186993529549657, 2.7936011831842085)
(-1.7641435514940114, -29.301291973417733, 2.7959467295616345)
(-1.7693818762153342, -29.415606211535298, 2.798293808155177)
(-1.77462114869034, -29.529936124800187, 2.8006424027581946)
(-1.7798613609161744, -29.64428159542425, 2.8029924973971605)
(-1.7851025049882767, -29.75864250691449, 2.8053440763274953)
(-1.7903445730988423, -29.873018744054498, 2.8076971240293793)
(-1.795587557535063, -29.987410192886205, 2.8100516252038)
(-1.8008314506778456, -30.101816740691994, 2.812407564768629)
(-1.8060762450002414, -30.216238275977087, 2.8147649278547546)
(-1.8113219330660553, -30.330674688452252, 2.817123699802303)
(-1.8165685075283684, -30.44512586901679, 2.819483866156993)
(-1.8218159611281437, -30.559591709741888, 2.821845412666489)
(-1.827064286692894, -30.674072103854105, 2.8242083252768775)
(-1.832313477135311, -30.78856694571934, 2.826572590129232)
(-1.8375635254519704, -30.903076130826896, 2.8289381935562017)
(-1.8428144247220855, -31.017599555773938, 2.8313051220787075)
(-1.8480661681061004, -31.132137118250128, 2.833673362402708)
(-1.853318748844617, -31.246688717022607, 2.836042901415965)
(-1.8585721602570826, -31.36125425192114, 2.838413726184985)
(-1.8638263957404868, -31.475833623823576, 2.840785823951953)
